epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds,peak_gpu_memory_mb
24,0.001,1.2881621169452735,0.5260832289124844,1.352903375852002,0.511572700296736,25.709720200000447,320.00341796875
25,0.001,1.2836609030669293,0.529974279496142,1.4017002893838402,0.5121661721068249,25.086481599999388,320.00341796875
26,0.001,1.2744393113938892,0.533139879970982,1.346441257601322,0.5050445103857567,25.258899300002668,320.00341796875
27,0.001,1.2602432478325651,0.534854580228187,1.3231145135726703,0.5097922848664689,23.598187999999936,320.00341796875
28,0.001,1.250023518578481,0.5385477807821671,1.3033638611037937,0.51513353115727,25.19458880000093,320.00341796875
29,0.001,1.2444733445659946,0.5382839807425971,1.2965088997821073,0.513946587537092,26.312325999999302,320.00341796875
30,0.001,1.2279163067081253,0.5497592824638924,1.3633942399605092,0.5228486646884273,26.168577199998253,320.00341796875
31,0.001,1.2073153212911212,0.5520675328101299,1.2935504691890864,0.5186943620178042,24.422027000000526,320.00341796875
32,0.001,1.2047069768811927,0.5541119831167974,1.2930945655358652,0.511572700296736,23.32285419999971,320.00341796875
33,0.001,1.1977551438473055,0.55391413308712,1.3048288621959063,0.5228486646884273,44.16100379999989,320.00341796875
34,0.001,1.179128026133641,0.55866253379938,1.304506873376999,0.5186943620178042,45.85690160000013,320.00341796875
35,0.001,1.175172254009784,0.5654553848183077,1.5099436919837748,0.512759643916914,45.984156799997436,320.00341796875
36,0.001,1.1664253116982646,0.5607729341159401,1.3121739824730847,0.5204747774480712,44.248352099999465,320.00341796875
37,0.001,1.1513646102428028,0.5694783354217503,1.3234428631445774,0.5210682492581602,47.864633799999865,320.00341796875
38,0.001,1.1538011236523509,0.5626195343929301,1.3411673332180396,0.516320474777448,45.947456600002624,320.00341796875
39,0.001,1.1431899968877928,0.5665765349864802,1.2995364923505472,0.5169139465875371,43.290213800002675,320.00341796875
40,0.001,1.1286323435394758,0.5731055859658379,1.3435887584346693,0.5341246290801187,27.269588499999372,320.00341796875
41,0.001,1.125780895534169,0.5717865857679879,1.339769673488968,0.512759643916914,37.27362920000087,320.00341796875
42,0.001,1.1164478933851283,0.5784475367671306,1.2933009767390853,0.5270029673590505,75.36318360000223,320.00341796875
43,0.001,1.1077823326328708,0.5787113368067005,1.4581571157325268,0.5222551928783383,66.11699170000065,320.00341796875
44,0.001,1.1038333166324077,0.5797005869550881,1.3231487827414221,0.5264094955489614,72.2064758000015,320.00341796875
45,0.001,1.110755302881193,0.580096287014443,1.348430306550657,0.5329376854599407,71.10454290000052,320.00341796875
46,0.001,1.0866765048292706,0.5841192376178856,1.324382255692864,0.5192878338278932,67.51498999999967,320.00341796875
47,0.001,1.0833198578197472,0.5880762382114357,1.5157266204364221,0.5198813056379822,67.85594060000221,320.00341796875
48,0.001,1.0834656014909751,0.5845149376772406,1.410162654474864,0.5175074183976262,71.47995010000159,320.00341796875
49,0.001,1.0717686661109127,0.5893952384092858,1.3519941818112788,0.5216617210682493,68.5135005000011,320.00341796875
50,0.001,1.0652561940831118,0.5910439886565984,1.433321146936728,0.5192878338278932,64.84135930000048,320.00341796875
