epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds,peak_gpu_memory_mb
55,0.001,1.2248989708275968,0.5572116335817451,1.992830590890494,0.456973293768546,10.305168800001411,453.4013671875
56,0.001,1.2136672627428218,0.5682252852337928,3.3359074159616533,0.45222551928783383,10.645100300000195,453.4013671875
57,0.001,1.198062280712959,0.5663786849568028,10.494192508278685,0.4320474777448071,10.256293800001004,453.4013671875
58,0.001,1.1694346911075568,0.5783156367473455,2.347297669588989,0.47240356083086055,10.260387500002253,453.4013671875
59,0.001,1.1570366758599897,0.5862955879443382,4.69277144695248,0.46409495548961427,10.307766599999013,453.4013671875
60,0.001,1.1274072608744603,0.599287739893161,2.2066750332580476,0.4771513353115727,10.302972099998442,453.4013671875
61,0.001,1.098680185688318,0.6072017410802611,1.942277191654511,0.48189910979228484,10.13734409999961,453.4013671875
62,0.001,1.075774661997633,0.6155773923366088,1.8212726604337155,0.45875370919881303,10.338758499998221,453.4013671875
63,0.001,1.0422284150551282,0.6309437446415617,18.89814941111941,0.42077151335311574,10.202216199999384,453.4013671875
64,0.001,1.0299134022373642,0.6378684956802744,2.806407039455561,0.44747774480712166,10.118851300001552,453.4013671875
65,0.001,1.0098818198975572,0.647563147134472,3.678718683486169,0.46706231454005936,10.281971899999917,453.4013671875
66,0.001,0.9811515520361619,0.6565982984897448,9.487816167655968,0.44094955489614246,10.154585899999802,453.4013671875
67,0.001,0.9641576357176505,0.6645782496867374,5.6493255575615855,0.45578635014836794,10.127482299998519,453.4013671875
68,0.001,0.9425785376514112,0.6756578513486777,4.3323748551773384,0.4676557863501484,10.175275900000997,453.4013671875
69,0.001,0.9242794563074834,0.6774385016157752,2.8851091333949603,0.47833827893175074,10.223597300002439,453.4013671875
70,0.001,0.8940786542784277,0.6963661544549231,9.229196519596995,0.4646884272997033,10.029599600002257,453.4013671875
71,0.001,0.8631403649151266,0.7067862560179384,4.289913562921813,0.4676557863501484,10.241398999998637,453.4013671875
72,0.001,0.8422178520279242,0.715030007254501,2.311879310126828,0.456379821958457,9.997563700002502,453.4013671875
73,0.001,0.8278038405195937,0.7208336081250413,3.123325870723328,0.4617210682492582,10.031923099999403,453.4013671875
74,0.001,0.8012241436396914,0.7317813097671965,2.2151492826308976,0.45044510385756675,10.08874680000008,453.4013671875
75,0.001,0.7773195589028192,0.7402888610433291,2.966249948439329,0.4652818991097923,10.076268500000879,453.4013671875
76,0.001,0.7753351161059027,0.7395634109345116,4.084020080905994,0.45044510385756675,10.058901199998218,453.4013671875
77,0.001,0.7469093166515285,0.7514344127151619,3.0841813595429373,0.4623145400593472,10.26860139999917,453.4013671875
78,0.001,0.7292833096322382,0.7582272637340896,2.5019727948865125,0.4611275964391691,10.196727499998815,453.4013671875
79,0.001,0.7020664747374704,0.7675921651388248,8.574532348112111,0.43857566765578637,10.465534000002663,453.4013671875
80,0.001,0.6881995621208999,0.7759678163951724,2.154491086954179,0.47537091988130564,10.4537049999999,453.4013671875
81,0.001,0.6729591384865179,0.780518367077755,2.3925444131788938,0.4664688427299703,10.349699200000032,453.4013671875
